S0,K,T,C_mkt,P_mkt,iv_market
673.56,658.0,0.12,26.4,,0.176
673.56,659.0,0.12,25.61,,0.1744
673.56,660.0,0.12,24.84,,0.1732
673.56,661.0,0.12,24.07,,0.1718
673.56,662.0,0.12,23.31,,0.1701
673.56,663.0,0.12,22.58,,0.1691
673.56,664.0,0.12,21.86,,0.1673
673.56,665.0,0.12,21.12,,0.1662
673.56,666.0,0.12,20.44,,0.1648
673.56,667.0,0.12,19.71,,0.1637
673.56,668.0,0.12,19.02,,0.1627
673.56,669.0,0.12,18.34,,0.1609
673.56,670.0,0.12,17.63,,0.159
673.56,671.0,0.12,17.02,,0.1581
673.56,672.0,0.12,16.37,,0.1568
673.56,673.0,0.12,15.67,,0.1551
673.56,674.0,0.12,15.04,,0.1538
673.56,675.0,0.12,14.43,,0.1525
673.56,676.0,0.12,13.81,,0.1512
673.56,677.0,0.12,13.21,,0.15
673.56,678.0,0.12,12.64,,0.1487
673.56,679.0,0.12,12.07,,0.1475
673.56,680.0,0.12,11.52,,0.1463
673.56,681.0,0.12,10.97,,0.1451
673.56,682.0,0.12,10.45,,0.144
673.56,683.0,0.12,9.94,,0.1428
673.56,684.0,0.12,9.44,,0.1416
673.56,685.0,0.12,8.96,,0.1406
673.56,686.0,0.12,8.48,,0.1395
673.56,687.0,0.12,8.04,,0.1385
673.56,688.0,0.12,7.6,,0.1374
673.56,689.0,0.12,7.18,,0.1365
673.56,690.0,0.12,6.77,,0.1355
673.56,691.0,0.12,6.38,,0.1346
673.56,692.0,0.12,6.01,,0.1337
673.56,693.0,0.12,5.66,,0.1329
673.56,694.0,0.12,5.31,,0.1321
673.56,695.0,0.12,4.99,,0.1312
673.56,696.0,0.12,4.68,,0.1305
673.56,697.0,0.12,4.38,,0.1298
673.56,698.0,0.12,4.11,,0.1291
673.56,699.0,0.12,3.84,,0.1284
673.56,700.0,0.12,3.59,,0.1278
673.56,701.0,0.12,3.35,,0.1272
673.56,702.0,0.12,3.13,,0.1267
673.56,703.0,0.12,2.95,,0.1261
673.56,704.0,0.12,2.72,,0.1257
673.56,705.0,0.12,2.52,,0.1253
673.56,706.0,0.12,2.35,,0.1248
673.56,707.0,0.12,2.2,,0.1245
673.56,708.0,0.12,2.04,,0.1243
673.56,709.0,0.12,1.9,,0.1238
673.56,710.0,0.12,1.77,,0.1237
673.56,715.0,0.12,1.22,,0.1229
673.56,720.0,0.12,0.85,,0.1227
673.56,725.0,0.12,0.59,,0.1236
673.56,730.0,0.12,0.42,,0.125
673.56,735.0,0.12,0.3,,0.1267
673.56,740.0,0.12,0.23,,0.1284
673.56,745.0,0.12,0.17,,0.1315
673.56,750.0,0.12,0.14,,0.1345
673.56,755.0,0.12,0.11,,0.1373
673.56,760.0,0.12,0.08,,0.1408
673.56,765.0,0.12,0.07,,0.1432
673.56,770.0,0.12,0.06,,0.1472
673.56,775.0,0.12,0.06,,0.1536
673.56,780.0,0.12,0.04,,0.1567
673.56,785.0,0.12,0.04,,0.1628
673.56,790.0,0.12,0.04,,0.1652
673.56,210.0,0.15,464.38,,0.0
673.56,215.0,0.15,459.39,,0.0
673.56,220.0,0.15,454.41,,0.0
673.56,225.0,0.15,449.43,,0.0
673.56,230.0,0.15,444.46,,0.0
673.56,235.0,0.15,439.48,,0.0
673.56,240.0,0.15,434.49,,0.0
673.56,245.0,0.15,429.51,,0.0
673.56,250.0,0.15,424.53,,0.0
673.56,255.0,0.15,419.55,,0.0
673.56,260.0,0.15,414.58,,0.0
673.56,265.0,0.15,409.6,,0.0
673.56,270.0,0.15,404.62,,0.0
673.56,275.0,0.15,399.63,,0.0
673.56,280.0,0.15,394.65,,0.0
673.56,285.0,0.15,389.67,,0.0
673.56,290.0,0.15,384.7,,0.0
673.56,295.0,0.15,379.72,,0.0
673.56,300.0,0.15,374.74,,0.0
673.56,305.0,0.15,369.62,,0.0
673.56,310.0,0.15,364.78,,0.0
673.56,315.0,0.15,359.82,,0.0
673.56,320.0,0.15,354.84,,0.0
673.56,325.0,0.15,349.86,,0.0
673.56,330.0,0.15,344.88,,0.0
673.56,335.0,0.15,339.91,,0.0
673.56,340.0,0.15,334.93,,0.0
673.56,345.0,0.15,329.96,,0.0
673.56,350.0,0.15,324.96,,0.0
673.56,355.0,0.15,320.02,,0.0
673.56,360.0,0.15,315.05,,0.0
673.56,365.0,0.15,310.08,,0.0
673.56,370.0,0.15,305.06,,0.0
673.56,375.0,0.15,300.12,,0.0
673.56,380.0,0.15,295.16,,0.0
673.56,385.0,0.15,290.19,,0.4676
673.56,390.0,0.15,285.24,,0.4872
673.56,395.0,0.15,280.27,,0.4906
673.56,400.0,0.15,275.46,,0.5531
673.56,405.0,0.15,270.33,,0.5504
673.56,410.0,0.15,265.25,,0.4934
673.56,415.0,0.15,260.46,,0.4918
673.56,420.0,0.15,255.51,,0.5161
673.56,425.0,0.15,250.57,,0.4825
673.56,430.0,0.15,245.59,,0.4676
673.56,435.0,0.15,240.69,,0.4696
673.56,440.0,0.15,235.86,,0.4809
673.56,445.0,0.15,230.93,,0.4745
673.56,450.0,0.15,225.89,,0.4526
673.56,455.0,0.15,221.09,,0.4651
673.56,460.0,0.15,216.16,,0.4587
673.56,465.0,0.15,211.22,,0.4477
673.56,470.0,0.15,206.29,,0.4399
673.56,475.0,0.15,201.33,,0.429
673.56,480.0,0.15,196.31,,0.4122
673.56,485.0,0.15,191.51,,0.4166
673.56,490.0,0.15,186.47,,0.3982
673.56,495.0,0.15,181.66,,0.4009
673.56,500.0,0.15,176.75,,0.393
673.56,505.0,0.15,171.72,,0.377
673.56,510.0,0.15,166.93,,0.3781
673.56,515.0,0.15,162.0,,0.3706
673.56,520.0,0.15,157.12,,0.3629
673.56,525.0,0.15,152.11,,0.3491
673.56,530.0,0.15,147.2,,0.3347
673.56,535.0,0.15,142.43,,0.3402
673.56,540.0,0.15,137.42,,0.3264
673.56,545.0,0.15,132.67,,0.3259
673.56,550.0,0.15,127.73,,0.3152
673.56,555.0,0.15,122.97,,0.3078
673.56,560.0,0.15,118.13,,0.3016
673.56,565.0,0.15,113.31,,0.2981
673.56,570.0,0.15,108.4,,0.2882
673.56,575.0,0.15,103.57,,0.2848
673.56,580.0,0.15,98.84,,0.2754
673.56,585.0,0.15,94.12,,0.2713
673.56,590.0,0.15,89.34,,0.2627
673.56,595.0,0.15,84.59,,0.2544
673.56,600.0,0.15,79.88,,0.2481
673.56,605.0,0.15,75.28,,0.2418
673.56,610.0,0.15,70.67,,0.236
673.56,615.0,0.15,66.06,,0.23
673.56,620.0,0.15,61.58,,0.2245
673.56,625.0,0.15,57.14,,0.2182
673.56,630.0,0.15,52.74,,0.2117
673.56,635.0,0.15,48.41,,0.2057
673.56,640.0,0.15,44.13,,0.2004
673.56,645.0,0.15,39.99,,0.1939
673.56,650.0,0.15,35.91,,0.1879
673.56,655.0,0.15,31.96,,0.1815
673.56,660.0,0.15,28.16,,0.1753
673.56,665.0,0.15,24.51,,0.1693
673.56,670.0,0.15,21.08,,0.1636
673.56,675.0,0.15,17.81,,0.1576
673.56,680.0,0.15,14.84,,0.1522
673.56,685.0,0.15,12.13,,0.147
673.56,690.0,0.15,9.75,,0.1425
673.56,695.0,0.15,7.69,,0.1384
673.56,700.0,0.15,5.96,,0.135
673.56,705.0,0.15,4.55,,0.1322
673.56,710.0,0.15,3.44,,0.13
673.56,715.0,0.15,2.57,,0.1286
673.56,720.0,0.15,1.91,,0.1276
673.56,725.0,0.15,1.42,,0.1273
673.56,730.0,0.15,1.06,,0.1274
673.56,735.0,0.15,0.79,,0.1282
673.56,740.0,0.15,0.59,,0.1288
673.56,745.0,0.15,0.45,,0.1296
673.56,750.0,0.15,0.34,,0.1311
673.56,755.0,0.15,0.26,,0.133
673.56,760.0,0.15,0.21,,0.1347
673.56,765.0,0.15,0.15,,0.1373
673.56,770.0,0.15,0.12,,0.1384
673.56,775.0,0.15,0.11,,0.1414
673.56,780.0,0.15,0.08,,0.1437
673.56,785.0,0.15,0.08,,0.1478
673.56,790.0,0.15,0.07,,0.1507
673.56,795.0,0.15,0.06,,0.1534
673.56,800.0,0.15,0.06,,0.1587
673.56,805.0,0.15,0.04,,0.1607
673.56,810.0,0.15,0.04,,0.1658
673.56,815.0,0.15,0.04,,0.1668
673.56,820.0,0.15,0.04,,0.172
673.56,825.0,0.15,0.04,,0.1769
673.56,830.0,0.15,0.04,,0.1818
673.56,835.0,0.15,0.03,,0.181
673.56,840.0,0.15,0.03,,0.1856
673.56,415.0,0.19,261.28,,0.468
673.56,420.0,0.19,256.37,,0.4639
673.56,425.0,0.19,251.44,,0.4593
673.56,430.0,0.19,246.52,,0.4534
673.56,435.0,0.19,241.61,,0.4493
673.56,440.0,0.19,236.69,,0.4434
673.56,445.0,0.19,231.77,,0.4372
673.56,450.0,0.19,226.85,,0.4308
673.56,455.0,0.19,221.94,,0.4252
673.56,460.0,0.19,217.0,,0.4159
673.56,465.0,0.19,212.09,,0.4099
673.56,470.0,0.19,207.18,,0.4037
673.56,475.0,0.19,202.26,,0.3972
673.56,480.0,0.19,197.36,,0.3905
673.56,485.0,0.19,192.45,,0.384
673.56,490.0,0.19,187.56,,0.3779
673.56,495.0,0.19,182.66,,0.3713
673.56,500.0,0.19,177.76,,0.365
673.56,505.0,0.19,172.88,,0.3585
673.56,510.0,0.19,167.99,,0.3521
673.56,515.0,0.19,163.12,,0.3459
673.56,520.0,0.19,158.24,,0.3392
673.56,525.0,0.19,153.37,,0.3328
673.56,530.0,0.19,148.51,,0.3267
673.56,535.0,0.19,143.68,,0.3213
673.56,540.0,0.19,138.84,,0.3153
673.56,545.0,0.19,134.01,,0.309
673.56,550.0,0.19,129.19,,0.3028
673.56,555.0,0.19,124.38,,0.2968
673.56,560.0,0.19,119.58,,0.2906
673.56,565.0,0.19,114.81,,0.2848
673.56,570.0,0.19,110.05,,0.2789
673.56,572.0,0.19,108.14,,0.2765
673.56,573.0,0.19,107.19,,0.2753
673.56,574.0,0.19,106.25,,0.2741
673.56,575.0,0.19,105.31,,0.2731
673.56,576.0,0.19,104.35,,0.2717
673.56,577.0,0.19,103.41,,0.2707
673.56,578.0,0.19,102.47,,0.2697
673.56,579.0,0.19,101.53,,0.2684
673.56,580.0,0.19,100.58,,0.2673
673.56,581.0,0.19,99.64,,0.2661
673.56,582.0,0.19,98.65,,0.2643
673.56,583.0,0.19,97.73,,0.2631
673.56,584.0,0.19,96.83,,0.2622
673.56,585.0,0.19,95.85,,0.2607
673.56,586.0,0.19,94.92,,0.2607
673.56,587.0,0.19,93.99,,0.258
673.56,588.0,0.19,93.06,,0.2584
673.56,589.0,0.19,92.12,,0.2565
673.56,590.0,0.19,91.2,,0.2554
673.56,591.0,0.19,90.24,,0.255
673.56,592.0,0.19,89.32,,0.253
673.56,593.0,0.19,88.41,,0.252
673.56,594.0,0.19,87.47,,0.251
673.56,595.0,0.19,86.54,,0.2495
673.56,596.0,0.19,85.66,,0.2486
673.56,597.0,0.19,84.71,,0.2475
673.56,598.0,0.19,83.77,,0.2461
673.56,599.0,0.19,82.87,,0.2454
673.56,600.0,0.19,81.97,,0.2446
673.56,601.0,0.19,81.0,,0.2427
673.56,602.0,0.19,80.1,,0.2419
673.56,603.0,0.19,79.19,,0.2406
673.56,604.0,0.19,78.28,,0.2401
673.56,605.0,0.19,77.38,,0.2383
673.56,606.0,0.19,76.45,,0.2378
673.56,607.0,0.19,75.56,,0.2369
673.56,608.0,0.19,74.69,,0.2352
673.56,609.0,0.19,73.74,,0.2346
673.56,610.0,0.19,72.83,,0.2328
673.56,611.0,0.19,71.94,,0.2325
673.56,612.0,0.19,71.08,,0.2313
673.56,613.0,0.19,70.16,,0.2302
673.56,614.0,0.19,69.28,,0.229
673.56,615.0,0.19,68.35,,0.2272
673.56,616.0,0.19,67.44,,0.2265
673.56,617.0,0.19,66.6,,0.2257
673.56,618.0,0.19,65.7,,0.2243
673.56,619.0,0.19,64.83,,0.2235
673.56,620.0,0.19,63.91,,0.2223
673.56,621.0,0.19,63.02,,0.2208
673.56,622.0,0.19,62.19,,0.2201
673.56,623.0,0.19,61.27,,0.2185
673.56,624.0,0.19,60.42,,0.2175
673.56,625.0,0.19,59.53,,0.2162
673.56,626.0,0.19,58.66,,0.2154
673.56,627.0,0.19,57.8,,0.2141
673.56,628.0,0.19,56.93,,0.2133
673.56,629.0,0.19,56.05,,0.2122
673.56,630.0,0.19,55.2,,0.2109
673.56,631.0,0.19,54.37,,0.2095
673.56,632.0,0.19,53.51,,0.2081
673.56,633.0,0.19,52.66,,0.2077
673.56,634.0,0.19,51.8,,0.2062
673.56,635.0,0.19,50.94,,0.2052
673.56,636.0,0.19,50.11,,0.2035
673.56,637.0,0.19,49.28,,0.2028
673.56,638.0,0.19,48.45,,0.202
673.56,639.0,0.19,47.61,,0.2009
673.56,640.0,0.19,46.77,,0.1995
673.56,641.0,0.19,45.95,,0.1982
673.56,642.0,0.19,45.12,,0.1976
673.56,643.0,0.19,44.3,,0.1959
673.56,644.0,0.19,43.48,,0.1948
673.56,645.0,0.19,42.69,,0.1938
673.56,646.0,0.19,41.88,,0.1927
673.56,647.0,0.19,41.06,,0.1918
673.56,648.0,0.19,40.22,,0.1904
673.56,649.0,0.19,39.48,,0.1889
673.56,650.0,0.19,38.67,,0.1886
673.56,651.0,0.19,37.89,,0.1873
673.56,652.0,0.19,37.12,,0.1861
673.56,653.0,0.19,36.33,,0.1851
673.56,654.0,0.19,35.56,,0.1839
673.56,655.0,0.19,34.78,,0.1828
673.56,656.0,0.19,34.03,,0.182
673.56,657.0,0.19,33.26,,0.1805
673.56,658.0,0.19,32.5,,0.1793
673.56,659.0,0.19,31.77,,0.1785
673.56,660.0,0.19,31.02,,0.1771
673.56,661.0,0.19,30.29,,0.1761
673.56,662.0,0.19,29.55,,0.1754
673.56,663.0,0.19,28.84,,0.1738
673.56,664.0,0.19,28.12,,0.1732
673.56,665.0,0.19,27.41,,0.172
673.56,666.0,0.19,26.71,,0.1706
673.56,667.0,0.19,25.99,,0.1694
673.56,668.0,0.19,25.34,,0.1684
673.56,669.0,0.19,24.65,,0.1677
673.56,670.0,0.19,23.96,,0.1663
673.56,671.0,0.19,23.3,,0.1653
673.56,672.0,0.19,22.64,,0.1642
673.56,673.0,0.19,22.0,,0.1637
673.56,674.0,0.19,21.33,,0.1618
673.56,675.0,0.19,20.7,,0.1608
673.56,676.0,0.19,20.07,,0.1598
673.56,677.0,0.19,19.45,,0.1588
673.56,678.0,0.19,18.83,,0.1578
673.56,679.0,0.19,18.25,,0.1568
673.56,680.0,0.19,17.66,,0.1559
673.56,681.0,0.19,17.09,,0.1549
673.56,682.0,0.19,16.52,,0.1539
673.56,683.0,0.19,15.95,,0.153
673.56,684.0,0.19,15.41,,0.152
673.56,685.0,0.19,14.87,,0.1511
673.56,686.0,0.19,14.34,,0.1502
673.56,687.0,0.19,13.82,,0.1493
673.56,688.0,0.19,13.32,,0.1484
673.56,689.0,0.19,12.82,,0.1475
673.56,690.0,0.19,12.34,,0.1467
673.56,691.0,0.19,11.88,,0.1458
673.56,692.0,0.19,11.41,,0.1451
673.56,693.0,0.19,10.96,,0.1442
673.56,694.0,0.19,10.52,,0.1434
673.56,695.0,0.19,10.09,,0.1426
673.56,696.0,0.19,9.68,,0.1419
673.56,697.0,0.19,9.27,,0.1412
673.56,698.0,0.19,8.89,,0.1404
673.56,699.0,0.19,8.51,,0.1397
673.56,700.0,0.19,8.14,,0.139
673.56,701.0,0.19,7.79,,0.1384
673.56,702.0,0.19,7.44,,0.1378
673.56,703.0,0.19,7.12,,0.1372
673.56,704.0,0.19,6.79,,0.1366
673.56,705.0,0.19,6.48,,0.136
673.56,706.0,0.19,6.19,,0.1355
673.56,707.0,0.19,5.9,,0.135
673.56,708.0,0.19,5.62,,0.1344
673.56,709.0,0.19,5.36,,0.134
673.56,710.0,0.19,5.1,,0.1335
673.56,711.0,0.19,4.86,,0.1331
673.56,712.0,0.19,4.62,,0.1327
673.56,713.0,0.19,4.4,,0.1323
673.56,714.0,0.19,4.19,,0.132
673.56,715.0,0.19,3.98,,0.1316
673.56,716.0,0.19,3.78,,0.1312
673.56,717.0,0.19,3.59,,0.1309
673.56,718.0,0.19,3.42,,0.1306
673.56,719.0,0.19,3.25,,0.1304
673.56,720.0,0.19,3.08,,0.1301
673.56,721.0,0.19,2.92,,0.1298
673.56,722.0,0.19,2.78,,0.1297
673.56,723.0,0.19,2.64,,0.1294
673.56,724.0,0.19,2.5,,0.1293
673.56,725.0,0.19,2.38,,0.1291
673.56,726.0,0.19,2.25,,0.129
673.56,727.0,0.19,2.13,,0.1288
673.56,728.0,0.19,2.02,,0.1288
673.56,729.0,0.19,1.92,,0.1287
673.56,730.0,0.19,1.83,,0.1286
673.56,731.0,0.19,1.73,,0.1286
673.56,732.0,0.19,1.65,,0.1285
673.56,733.0,0.19,1.56,,0.1284
673.56,734.0,0.19,1.48,,0.1284
673.56,735.0,0.19,1.4,,0.1284
673.56,736.0,0.19,1.33,,0.1285
673.56,737.0,0.19,1.27,,0.1286
673.56,738.0,0.19,1.21,,0.1285
673.56,739.0,0.19,1.14,,0.1286
673.56,740.0,0.19,1.08,,0.1287
673.56,741.0,0.19,1.03,,0.1288
673.56,742.0,0.19,0.98,,0.1289
673.56,743.0,0.19,0.93,,0.129
673.56,744.0,0.19,0.89,,0.1292
673.56,745.0,0.19,0.84,,0.1292
673.56,746.0,0.19,0.8,,0.1294
673.56,747.0,0.19,0.76,,0.1296
673.56,748.0,0.19,0.72,,0.1296
673.56,749.0,0.19,0.69,,0.1298
673.56,750.0,0.19,0.66,,0.1301
673.56,755.0,0.19,0.51,,0.131
673.56,760.0,0.19,0.4,,0.1321
673.56,765.0,0.19,0.32,,0.1334
673.56,770.0,0.19,0.24,,0.1344
673.56,775.0,0.19,0.2,,0.1359
673.56,780.0,0.19,0.17,,0.1384
673.56,785.0,0.19,0.14,,0.1403
673.56,790.0,0.19,0.11,,0.1412
673.56,335.0,0.25,341.19,,0.4279
673.56,340.0,0.25,336.27,,0.4658
673.56,345.0,0.25,331.35,,0.4707
673.56,350.0,0.25,326.44,,0.4799
673.56,355.0,0.25,321.55,,0.4897
673.56,360.0,0.25,316.61,,0.4811
673.56,365.0,0.25,311.73,,0.4897
673.56,370.0,0.25,306.77,,0.4769
673.56,375.0,0.25,301.89,,0.4829
673.56,380.0,0.25,296.99,,0.4805
673.56,385.0,0.25,292.07,,0.4756
673.56,390.0,0.25,287.16,,0.4704
673.56,395.0,0.25,282.25,,0.4657
673.56,400.0,0.25,277.35,,0.4613
673.56,405.0,0.25,272.44,,0.4564
673.56,410.0,0.25,267.53,,0.4513
673.56,415.0,0.25,262.63,,0.4459
673.56,420.0,0.25,257.73,,0.4407
673.56,425.0,0.25,252.83,,0.4353
673.56,430.0,0.25,247.93,,0.4296
673.56,435.0,0.25,243.0,,0.4212
673.56,440.0,0.25,238.11,,0.4157
673.56,445.0,0.25,233.22,,0.4103
673.56,450.0,0.25,228.32,,0.4044
673.56,455.0,0.25,223.44,,0.3993
673.56,460.0,0.25,218.56,,0.3936
673.56,465.0,0.25,213.67,,0.3877
673.56,470.0,0.25,208.8,,0.3822
673.56,475.0,0.25,203.92,,0.3764
673.56,480.0,0.25,199.04,,0.3703
673.56,485.0,0.25,194.17,,0.3642
673.56,490.0,0.25,189.31,,0.3586
673.56,495.0,0.25,184.44,,0.3528
673.56,500.0,0.25,179.59,,0.3469
673.56,505.0,0.25,174.74,,0.3411
673.56,510.0,0.25,169.9,,0.3355
673.56,515.0,0.25,165.05,,0.3294
673.56,520.0,0.25,160.22,,0.3238
673.56,525.0,0.25,155.44,,0.3192
673.56,530.0,0.25,150.62,,0.3136
673.56,535.0,0.25,145.82,,0.3079
673.56,540.0,0.25,141.03,,0.3023
673.56,545.0,0.25,136.26,,0.297
673.56,550.0,0.25,131.49,,0.2914
673.56,555.0,0.25,126.74,,0.2859
673.56,560.0,0.25,122.01,,0.2806
673.56,565.0,0.25,117.31,,0.2754
673.56,570.0,0.25,112.56,,0.2681
673.56,575.0,0.25,107.88,,0.2639
673.56,580.0,0.25,103.23,,0.2581
673.56,585.0,0.25,98.62,,0.2531
673.56,590.0,0.25,94.03,,0.2481
673.56,595.0,0.25,89.47,,0.2431
673.56,600.0,0.25,84.95,,0.2382
673.56,605.0,0.25,80.47,,0.2337
673.56,610.0,0.25,76.03,,0.2283
673.56,615.0,0.25,71.63,,0.2232
673.56,620.0,0.25,67.28,,0.2187
673.56,625.0,0.25,62.98,,0.2134
673.56,630.0,0.25,58.73,,0.2088
673.56,635.0,0.25,54.56,,0.2034
673.56,640.0,0.25,50.47,,0.1988
673.56,645.0,0.25,46.45,,0.1938
673.56,650.0,0.25,42.52,,0.1888
673.56,655.0,0.25,38.69,,0.1834
673.56,660.0,0.25,34.97,,0.1789
673.56,665.0,0.25,31.37,,0.1737
673.56,670.0,0.25,27.93,,0.1691
673.56,675.0,0.25,24.66,,0.1642
673.56,680.0,0.25,21.53,,0.1595
673.56,685.0,0.25,18.64,,0.1551
673.56,690.0,0.25,15.96,,0.1509
673.56,695.0,0.25,13.53,,0.147
673.56,700.0,0.25,11.33,,0.1435
673.56,705.0,0.25,9.39,,0.1403
673.56,710.0,0.25,7.71,,0.1375
673.56,715.0,0.25,6.28,,0.1352
673.56,720.0,0.25,5.07,,0.1332
673.56,725.0,0.25,4.06,,0.1316
673.56,730.0,0.25,3.25,,0.1303
673.56,735.0,0.25,2.58,,0.1295
673.56,740.0,0.25,2.05,,0.129
673.56,745.0,0.25,1.64,,0.1288
673.56,750.0,0.25,1.3,,0.1288
673.56,755.0,0.25,1.04,,0.1292
673.56,760.0,0.25,0.83,,0.1298
673.56,765.0,0.25,0.68,,0.1306
673.56,770.0,0.25,0.55,,0.1312
673.56,775.0,0.25,0.43,,0.1321
673.56,780.0,0.25,0.35,,0.1331
673.56,785.0,0.25,0.29,,0.1346
673.56,790.0,0.25,0.24,,0.1362
673.56,795.0,0.25,0.21,,0.1377
673.56,800.0,0.25,0.17,,0.1395
673.56,420.0,0.27,258.13,,0.4308
673.56,425.0,0.27,253.21,,0.4226
673.56,430.0,0.27,248.32,,0.418
673.56,435.0,0.27,243.43,,0.4122
673.56,440.0,0.27,238.54,,0.407
673.56,445.0,0.27,233.66,,0.4016
673.56,450.0,0.27,228.78,,0.3963
673.56,455.0,0.27,223.91,,0.3911
673.56,460.0,0.27,219.03,,0.3853
673.56,465.0,0.27,214.15,,0.3797
673.56,470.0,0.27,209.28,,0.3744
673.56,475.0,0.27,204.41,,0.3687
673.56,480.0,0.27,199.55,,0.363
673.56,485.0,0.27,194.71,,0.358
673.56,490.0,0.27,189.85,,0.3526
673.56,495.0,0.27,185.0,,0.3467
673.56,500.0,0.27,180.14,,0.3407
673.56,505.0,0.27,175.34,,0.3365
673.56,510.0,0.27,170.51,,0.3309
673.56,515.0,0.27,165.69,,0.3253
673.56,520.0,0.27,160.88,,0.3198
673.56,525.0,0.27,156.07,,0.3144
673.56,530.0,0.27,151.27,,0.3089
673.56,535.0,0.27,146.5,,0.3037
673.56,540.0,0.27,141.72,,0.2983
673.56,545.0,0.27,136.97,,0.2932
673.56,550.0,0.27,132.22,,0.2878
673.56,555.0,0.27,127.49,,0.2826
673.56,560.0,0.27,122.79,,0.2776
673.56,565.0,0.27,118.05,,0.2709
673.56,570.0,0.27,113.37,,0.2664
673.56,575.0,0.27,108.75,,0.2619
673.56,580.0,0.27,104.13,,0.2564
673.56,581.0,0.27,103.19,,0.2557
673.56,582.0,0.27,102.28,,0.2547
673.56,583.0,0.27,101.35,,0.2538
673.56,584.0,0.27,100.44,,0.2524
673.56,585.0,0.27,99.56,,0.2521
673.56,586.0,0.27,98.61,,0.251
673.56,587.0,0.27,97.7,,0.2499
673.56,588.0,0.27,96.78,,0.2484
673.56,589.0,0.27,95.88,,0.2476
673.56,590.0,0.27,94.97,,0.2474
673.56,591.0,0.27,94.06,,0.2462
673.56,592.0,0.27,93.15,,0.2446
673.56,593.0,0.27,92.25,,0.2437
673.56,594.0,0.27,91.33,,0.2433
673.56,595.0,0.27,90.45,,0.2424
673.56,596.0,0.27,89.53,,0.2409
673.56,597.0,0.27,88.64,,0.2404
673.56,598.0,0.27,87.73,,0.2389
673.56,599.0,0.27,86.83,,0.2379
673.56,600.0,0.27,85.97,,0.2374
673.56,601.0,0.27,85.05,,0.2365
673.56,602.0,0.27,84.16,,0.2356
673.56,603.0,0.27,83.26,,0.2342
673.56,604.0,0.27,82.38,,0.2337
673.56,605.0,0.27,81.5,,0.2325
673.56,606.0,0.27,80.6,,0.2317
673.56,607.0,0.27,79.76,,0.2315
673.56,608.0,0.27,78.88,,0.2305
673.56,609.0,0.27,77.97,,0.2289
673.56,610.0,0.27,77.09,,0.2281
673.56,611.0,0.27,76.23,,0.2276
673.56,612.0,0.27,75.34,,0.2261
673.56,613.0,0.27,74.45,,0.2252
673.56,614.0,0.27,73.62,,0.2247
673.56,615.0,0.27,72.73,,0.2234
673.56,616.0,0.27,71.85,,0.2222
673.56,617.0,0.27,71.01,,0.2219
673.56,618.0,0.27,70.11,,0.2204
673.56,619.0,0.27,69.26,,0.2194
673.56,620.0,0.27,68.41,,0.2186
673.56,621.0,0.27,67.53,,0.2175
673.56,622.0,0.27,66.71,,0.2171
673.56,623.0,0.27,65.84,,0.2156
673.56,624.0,0.27,64.97,,0.2148
673.56,625.0,0.27,64.16,,0.2141
673.56,626.0,0.27,63.29,,0.213
673.56,627.0,0.27,62.46,,0.2121
673.56,628.0,0.27,61.62,,0.2112
673.56,629.0,0.27,60.78,,0.2102
673.56,630.0,0.27,59.93,,0.209
673.56,631.0,0.27,59.11,,0.2082
673.56,632.0,0.27,58.25,,0.2069
673.56,633.0,0.27,57.45,,0.2064
673.56,634.0,0.27,56.62,,0.2054
673.56,635.0,0.27,55.79,,0.2042
673.56,636.0,0.27,54.96,,0.203
673.56,637.0,0.27,54.13,,0.202
673.56,638.0,0.27,53.33,,0.2013
673.56,639.0,0.27,52.52,,0.2001
673.56,640.0,0.27,51.72,,0.1995
673.56,641.0,0.27,50.9,,0.1982
673.56,642.0,0.27,50.09,,0.1972
673.56,643.0,0.27,49.3,,0.1962
673.56,644.0,0.27,48.49,,0.1955
673.56,645.0,0.27,47.72,,0.1944
673.56,646.0,0.27,46.92,,0.1933
673.56,647.0,0.27,46.14,,0.1923
673.56,648.0,0.27,45.36,,0.1917
673.56,649.0,0.27,44.58,,0.1904
673.56,650.0,0.27,43.82,,0.1899
673.56,651.0,0.27,43.03,,0.1884
673.56,652.0,0.27,42.27,,0.1872
673.56,653.0,0.27,41.5,,0.1865
673.56,654.0,0.27,40.75,,0.1856
673.56,655.0,0.27,40.01,,0.1847
673.56,656.0,0.27,39.25,,0.184
673.56,657.0,0.27,38.51,,0.183
673.56,658.0,0.27,37.77,,0.182
673.56,659.0,0.27,37.03,,0.1812
673.56,660.0,0.27,36.3,,0.1799
673.56,661.0,0.27,35.58,,0.179
673.56,662.0,0.27,34.84,,0.178
673.56,663.0,0.27,34.14,,0.1772
673.56,664.0,0.27,33.44,,0.176
673.56,665.0,0.27,32.72,,0.1753
673.56,666.0,0.27,32.01,,0.1742
673.56,667.0,0.27,31.34,,0.1732
673.56,668.0,0.27,30.66,,0.1728
673.56,669.0,0.27,29.95,,0.1714
673.56,670.0,0.27,29.29,,0.1706
673.56,671.0,0.27,28.62,,0.1695
673.56,672.0,0.27,27.96,,0.169
673.56,673.0,0.27,27.29,,0.1681
673.56,674.0,0.27,26.64,,0.1668
673.56,675.0,0.27,25.99,,0.1658
673.56,676.0,0.27,25.33,,0.1648
673.56,677.0,0.27,24.7,,0.1639
